idx;id;sci_name;com_name;class;order
3978;13769;Zapornia pusilla;Baillon's Crake;Aves;Gruiformes
3979;13771;Zapornia tabuensis;Spotless Crake;Aves;Gruiformes
3980;13774;Potos flavus;Kinkajou;Mammalia;Carnivora
3981;13788;Presbytis rubicunda;red leaf monkey;Mammalia;Primates
3982;13793;Primolius auricollis;Golden-collared Macaw;Aves;Psittaciformes
3983;13795;Primolius maracana;Blue-winged Macaw;Aves;Psittaciformes
3984;13797;Prinia atrogularis;Black-throated Prinia;Aves;Passeriformes
3985;13799;Prinia bairdii;Banded Prinia;Aves;Passeriformes
3986;13800;Prinia buchanani;Rufous-fronted Prinia;Aves;Passeriformes
3987;13804;Prinia crinigera;Himalayan Prinia;Aves;Passeriformes
3988;13806;Prinia flavicans;Black-chested Prinia;Aves;Passeriformes
3989;13807;Prinia flaviventris;Yellow-bellied Prinia;Aves;Passeriformes
3990;13808;Prinia fluviatilis;River Prinia;Aves;Passeriformes
3991;13809;Prinia gracilis;Graceful Prinia;Aves;Passeriformes
3992;13810;Prinia hodgsonii;Grey-breasted Prinia;Aves;Passeriformes
3993;13812;Prinia inornata;Plain Prinia;Aves;Passeriformes
3994;13813;Prinia lepida;Delicate Prinia;Aves;Passeriformes
3995;13814;Prinia maculosa;Karoo Prinia;Aves;Passeriformes
3996;13818;Prinia rufescens;Rufescent Prinia;Aves;Passeriformes
3997;13819;Prinia rufifrons;Red-fronted Prinia;Aves;Passeriformes
3998;13820;Prinia socialis;Ashy Prinia;Aves;Passeriformes
3999;13821;Prinia somalica;Pale Prinia;Aves;Passeriformes
4000;13822;Prinia striata;Striped Prinia;Aves;Passeriformes
4001;13823;Prinia subflava;Tawny-flanked Prinia;Aves;Passeriformes
4002;13824;Prinia superciliaris;Hill Prinia;Aves;Passeriformes
4003;13825;Prinia sylvatica;Jungle Prinia;Aves;Passeriformes
4004;13828;Prionacris erosa;Prionacris erosa;Insecta;Orthoptera
4005;13851;Prionops plumatus;White-crested Helmetshrike;Aves;Passeriformes
4006;13853;Prionops retzii;Retz's Helmetshrike;Aves;Passeriformes
4007;13854;Prionops rufiventris;Rufous-bellied Helmetshrike;Aves;Passeriformes
4008;13865;Pristimantis achatinus;Pristimantis achatinus;Amphibia;Anura
4009;13926;Procarduelis nipalensis;Dark-breasted Rosefinch;Aves;Passeriformes
4010;13927;Procavia capensis;Rock Hyrax;Mammalia;Hyracoidea
4011;13928;Procellaria aequinoctialis;White-chinned Petrel;Aves;Procellariiformes
4012;13929;Procellaria cinerea;Grey Petrel;Aves;Procellariiformes
4013;13931;Procellaria westlandica;Westland Petrel;Aves;Procellariiformes
4014;13934;Proceratophrys boiei;Proceratophrys boiei;Amphibia;Anura
4015;13945;Procnias nudicollis;Bare-throated Bellbird;Aves;Passeriformes
4016;13949;Procyon lotor;common raccoon;Mammalia;Carnivora
4017;13950;Prodotiscus regulus;Brown-backed Honeybird;Aves;Piciformes
4018;13954;Progne chalybea;Grey-breasted Martin;Aves;Passeriformes
4019;13957;Progne elegans;Southern Martin;Aves;Passeriformes
4020;13961;Progne subis;Purple Martin;Aves;Passeriformes
4021;13962;Progne tapera;Brown-chested Martin;Aves;Passeriformes
4022;13967;Promerops cafer;Cape Sugarbird;Aves;Passeriformes
4023;13974;Propithecus verreauxi;Verreaux's sifaka;Mammalia;Primates
4024;13986;Protonotaria citrea;Prothonotary Warbler;Aves;Passeriformes
4025;13988;Prunella atrogularis;Black-throated Accentor;Aves;Passeriformes
4026;13989;Prunella collaris;Alpine Accentor;Aves;Passeriformes
4027;13990;Prunella fulvescens;Brown Accentor;Aves;Passeriformes
4028;13991;Prunella himalayana;Altai Accentor;Aves;Passeriformes
4029;13992;Prunella immaculata;Maroon-backed Accentor;Aves;Passeriformes
4030;13993;Prunella koslowi;Kozlov's Accentor;Aves;Passeriformes
4031;13994;Prunella modularis;Dunnock;Aves;Passeriformes
4032;13995;Prunella montanella;Siberian Accentor;Aves;Passeriformes
4033;13996;Prunella ocularis;Radde's Accentor;Aves;Passeriformes
4034;13997;Prunella rubeculoides;Robin Accentor;Aves;Passeriformes
4035;13998;Prunella rubida;Japanese Accentor;Aves;Passeriformes
4036;13999;Prunella strophiata;Rufous-breasted Accentor;Aves;Passeriformes
4037;14006;Psalidoprocne nitens;Square-tailed Saw-wing;Aves;Passeriformes
4038;14008;Psalidoprocne pristoptera;Black Saw-wing;Aves;Passeriformes
4039;14016;Psaltoda claripennis;Psaltoda claripennis;Insecta;Hemiptera
4040;14022;Psaltoda moerens;Psaltoda moerens;Insecta;Hemiptera
4041;14027;Psaltriparus minimus;American Bushtit;Aves;Passeriformes
4042;14028;Psarisomus dalhousiae;Long-tailed Broadbill;Aves;Passeriformes
4043;14029;Psarocolius angustifrons;Russet-backed Oropendola;Aves;Passeriformes
4044;14030;Psarocolius atrovirens;Dusky-green Oropendola;Aves;Passeriformes
4045;14031;Psarocolius bifasciatus;Olive Oropendola;Aves;Passeriformes
4046;14033;Psarocolius decumanus;Crested Oropendola;Aves;Passeriformes
4047;14035;Psarocolius montezuma;Montezuma Oropendola;Aves;Passeriformes
4048;14036;Psarocolius viridis;Green Oropendola;Aves;Passeriformes
4049;14037;Psarocolius wagleri;Chestnut-headed Oropendola;Aves;Passeriformes
4050;14040;Psephotellus varius;Mulga Parrot;Aves;Psittaciformes
4051;14042;Psephotus haematonotus;Red-rumped Parrot;Aves;Psittaciformes
4052;14047;Pseudacris clarkii;Spotted Chorus Frog;Amphibia;Anura
4053;14049;Pseudacris crucifer;Spring Peeper;Amphibia;Anura
4054;14055;Pseudacris maculata;Boreal Chorus Frog;Amphibia;Anura
4055;14061;Pseudacris triseriata;Striped Chorus Frog;Amphibia;Anura
4056;14063;Spizocorys fremantlii;Short-tailed Lark;Aves;Passeriformes
4057;14066;Pseudhirundo griseopyga;Grey-rumped Swallow;Aves;Passeriformes
4058;14069;Pseudibis papillosa;Red-naped Ibis;Aves;Pelecaniformes
4059;14072;Pseudis minuta;Pseudis minuta;Amphibia;Anura
4060;14073;Pseudis paradoxa;Pseudis paradoxa;Amphibia;Anura
4061;14074;Pseudis platensis;Pseudis platensis;Amphibia;Anura
4062;14075;Sylvia abyssinica;African Hill Babbler;Aves;Passeriformes
4063;14081;Pseudocheirus peregrinus;Common Ringtail;Mammalia;Diprotodontia
4064;14083;Pseudochorthippus curtipennis;Pseudochorthippus curtipennis;Insecta;Orthoptera
4065;14084;Pseudochorthippus montanus;Pseudochorthippus montanus;Insecta;Orthoptera
4066;14088;Pseudocolopteryx acutipennis;Subtropical Doradito;Aves;Passeriformes
4067;14090;Pseudocolopteryx dinelliana;Dinelli's Doradito;Aves;Passeriformes
4068;14091;Pseudocolopteryx flaviventris;Warbling Doradito;Aves;Passeriformes
4069;14092;Pseudocolopteryx sclateri;Crested Doradito;Aves;Passeriformes
4070;14095;Pseudoleistes guirahuro;Yellow-rumped Marshbird;Aves;Passeriformes
4071;14096;Pseudoleistes virescens;Brown-and-yellow Marshbird;Aves;Passeriformes
4072;14099;Pseudonigrita arnaudi;Grey-capped Social Weaver;Aves;Passeriformes
4073;14100;Pseudonigrita cabanisi;Black-capped Social Weaver;Aves;Passeriformes
4074;14106;Pseudopaludicola falcipes;Pseudopaludicola falcipes;Amphibia;Anura
4075;14135;Pseudopodoces humilis;Ground Tit;Aves;Passeriformes
4076;14137;Pseudorca crassidens;false killer whale;Mammalia;Cetacea
4077;14143;Pseudoseisura cristata;Caatinga Cacholote;Aves;Passeriformes
4078;14144;Pseudoseisura gutturalis;White-throated Cacholote;Aves;Passeriformes
4079;14145;Pseudoseisura lophotes;Brown Cacholote;Aves;Passeriformes
4080;14146;Pseudoseisura unirufa;Grey-crested Cacholote;Aves;Passeriformes
4081;14157;Psilopogon asiaticus;Blue-throated Barbet;Aves;Piciformes
4082;14163;Psilopogon cyanotis;Blue-eared Barbet;Aves;Piciformes
4083;14164;Psilopogon duvaucelii;Black-eared Barbet;Aves;Piciformes
4084;14166;Psilopogon faber;Chinese Barbet;Aves;Piciformes
4085;14169;Psilopogon franklinii;Golden-throated Barbet;Aves;Piciformes
4086;14174;Psilopogon lineatus;Lineated Barbet;Aves;Piciformes
4087;14177;Psilopogon mystacophanos;Red-throated Barbet;Aves;Piciformes
4088;14178;Psilopogon nuchalis;Taiwan Barbet;Aves;Piciformes
4089;14182;Psilopogon rafflesii;Red-crowned Barbet;Aves;Piciformes
4090;14188;Psiloscops flammeolus;Flammulated Owl;Aves;Strigiformes
4091;14193;Psittacula alexandri;Red-breasted Parakeet;Aves;Psittaciformes
4092;14197;Psittacula cyanocephala;Plum-headed Parakeet;Aves;Psittaciformes
4093;14198;Psittacula derbiana;Lord Derby's Parakeet;Aves;Psittaciformes
4094;14200;Psittacula eupatria;Alexandrine Parakeet;Aves;Psittaciformes
4095;14202;Psittacula himalayana;Slaty-headed Parakeet;Aves;Psittaciformes
4096;14203;Psittacula krameri;Rose-ringed Parakeet;Aves;Psittaciformes
4097;14204;Psittacula longicauda;Long-tailed Parakeet;Aves;Psittaciformes
4098;14205;Psittacula roseata;Blossom-headed Parakeet;Aves;Psittaciformes
4099;14209;Psittacus erithacus;Grey Parrot;Aves;Psittaciformes
4100;14210;Psittacus timneh;Timneh Parrot;Aves;Psittaciformes
4101;14214;Psitteuteles porphyrocephalus;Purple-crowned Lorikeet;Aves;Psittaciformes
4102;14216;Psitteuteles versicolor;Varied Lorikeet;Aves;Psittaciformes
4103;14222;Psophia crepitans;Grey-winged Trumpeter;Aves;Gruiformes
4104;14225;Turdus litsitsirupa;Groundscraper Thrush;Aves;Passeriformes
4105;14227;Turdus simensis;Ethiopian Thrush;Aves;Passeriformes
4106;14228;Psophodes cristatus;Chirruping Wedgebill;Aves;Passeriformes
4107;14231;Psophodes occidentalis;Chiming Wedgebill;Aves;Passeriformes
4108;14233;Psophus stridulus;Psophus stridulus;Insecta;Orthoptera
4109;14246;Pternistis adspersus;Red-billed Spurfowl;Aves;Galliformes
4110;14247;Pternistis afer;Red-necked Spurfowl;Aves;Galliformes
4111;14248;Pternistis ahantensis;Ahanta Spurfowl;Aves;Galliformes
4112;14250;Pternistis bicalcaratus;Double-spurred Spurfowl;Aves;Galliformes
4113;14252;Pternistis capensis;Cape Spurfowl;Aves;Galliformes
4114;14253;Pternistis castaneicollis;Chestnut-naped Spurfowl;Aves;Galliformes
4115;14254;Pternistis clappertoni;Clapperton's Spurfowl;Aves;Galliformes
4116;14255;Pternistis erckelii;Erckel's Spurfowl;Aves;Galliformes
4117;14259;Pternistis hildebrandti;Hildebrandt's Spurfowl;Aves;Galliformes
4118;14262;Pternistis leucoscepus;Yellow-necked Spurfowl;Aves;Galliformes
4119;14263;Pternistis natalensis;Natal Spurfowl;Aves;Galliformes
4120;14267;Pternistis squamatus;Scaly Spurfowl;Aves;Galliformes
4121;14268;Pternistis swainsonii;Swainson's Spurfowl;Aves;Galliformes
4122;14270;Pterocles alchata;Pin-tailed Sandgrouse;Aves;Pteroclidiformes
4123;14271;Pterocles bicinctus;Double-banded Sandgrouse;Aves;Pteroclidiformes
4124;14272;Pterocles burchelli;Burchell's Sandgrouse;Aves;Pteroclidiformes
4125;14273;Pterocles coronatus;Crowned Sandgrouse;Aves;Pteroclidiformes
4126;14274;Pterocles decoratus;Black-faced Sandgrouse;Aves;Pteroclidiformes
4127;14275;Pterocles exustus;Chestnut-bellied Sandgrouse;Aves;Pteroclidiformes
4128;14276;Pterocles gutturalis;Yellow-throated Sandgrouse;Aves;Pteroclidiformes
4129;14277;Pterocles indicus;Painted Sandgrouse;Aves;Pteroclidiformes
4130;14278;Pterocles lichtensteinii;Lichtenstein's Sandgrouse;Aves;Pteroclidiformes
4131;14279;Pterocles namaqua;Namaqua Sandgrouse;Aves;Pteroclidiformes
4132;14280;Pterocles orientalis;Black-bellied Sandgrouse;Aves;Pteroclidiformes
4133;14282;Pterocles quadricinctus;Four-banded Sandgrouse;Aves;Pteroclidiformes
4134;14283;Pterocles senegallus;Spotted Sandgrouse;Aves;Pteroclidiformes
4135;14289;Pterodroma cahow;Bermuda Petrel;Aves;Procellariiformes
4136;14291;Pterodroma cookii;Cook's Petrel;Aves;Procellariiformes
4137;14296;Pterodroma gouldi;Grey-faced Petrel;Aves;Procellariiformes
4138;14301;Pterodroma inexpectata;Mottled Petrel;Aves;Procellariiformes
4139;14304;Pterodroma madeira;Zino's Petrel;Aves;Procellariiformes
4140;14306;Pterodroma mollis;Soft-plumaged Petrel;Aves;Procellariiformes
4141;14308;Pterodroma nigripennis;Black-winged Petrel;Aves;Procellariiformes
4142;14311;Pterodroma sandwichensis;Hawaiian Petrel;Aves;Procellariiformes
4143;14314;Pteroglossus aracari;Black-necked Aracari;Aves;Piciformes
4144;14315;Pteroglossus azara;Ivory-billed Aracari;Aves;Piciformes
4145;14317;Pteroglossus beauharnaisii;Curl-crested Aracari;Aves;Piciformes
4146;14318;Pteroglossus bitorquatus;Red-necked Aracari;Aves;Piciformes
4147;14319;Pteroglossus castanotis;Chestnut-eared Aracari;Aves;Piciformes
4148;14322;Pteroglossus inscriptus;Lettered Aracari;Aves;Piciformes
4149;14324;Pteroglossus pluricinctus;Many-banded Aracari;Aves;Piciformes
4150;14326;Pteroglossus torquatus;Collared Aracari;Aves;Piciformes
4151;14335;Pteronemobius heydenii;Pteronemobius heydenii;Insecta;Orthoptera
4152;14351;Pteronura brasiliensis;Giant Otter;Mammalia;Carnivora
4153;14353;Pterophylla camellifolia;Common True Katydid;Insecta;Orthoptera
4154;14356;Pteroptochos megapodius;Moustached Turca;Aves;Passeriformes
4155;14358;Pteropus alecto;black flying fox;Mammalia;Chiroptera
4156;14359;Pteropus conspicillatus;spectacled flying fox;Mammalia;Chiroptera
4157;14364;Pteropus poliocephalus;Pteropus poliocephalus;Mammalia;Chiroptera
4158;14367;Pteropus scapulatus;little red flying fox;Mammalia;Chiroptera
4159;14371;Pterorhinus sannio;White-browed Laughingthrush;Aves;Passeriformes
4160;14375;Pteruthius aeralatus;White-browed Shrike-babbler;Aves;Passeriformes
4161;14379;Pteruthius melanotis;Black-eared Shrike-babbler;Aves;Passeriformes
4162;14381;Pteruthius rufiventer;Black-headed Shrike-babbler;Aves;Passeriformes
4163;14382;Pteruthius xanthochlorus;Green Shrike-babbler;Aves;Passeriformes
4164;14413;Ptilinopus melanospilus;Black-naped Fruit Dove;Aves;Columbiformes
4165;14430;Ptilinopus rivoli;White-bibbed Fruit Dove;Aves;Columbiformes
4166;14435;Ptilinopus superbus;Superb Fruit Dove;Aves;Columbiformes
4167;14438;Ptilinopus viridis;Claret-breasted Fruit Dove;Aves;Columbiformes
4168;14441;Ptiliogonys cinereus;Grey Silky-flycatcher;Aves;Passeriformes
4169;14447;Ptilopachus petrosus;Stone Partridge;Aves;Galliformes
4170;14453;Ptilopsis granti;Southern White-faced Owl;Aves;Strigiformes
4171;14454;Ptilopsis leucotis;Northern White-faced Owl;Aves;Strigiformes
4172;14456;Ptiloris magnificus;Magnificent Riflebird;Aves;Passeriformes
4173;14463;Ptilostomus afer;Piapiac;Aves;Passeriformes
4174;14464;Ptilotula flavescens;Yellow-tinted Honeyeater;Aves;Passeriformes
4175;14466;Ptilotula keartlandi;Grey-headed Honeyeater;Aves;Passeriformes
4176;14467;Ptilotula ornata;Yellow-plumed Honeyeater;Aves;Passeriformes
4177;14468;Ptilotula penicillata;White-plumed Honeyeater;Aves;Passeriformes
4178;14469;Ptilotula plumula;Grey-fronted Honeyeater;Aves;Passeriformes
4179;14471;Ptychadena anchietae;Ptychadena anchietae;Amphibia;Anura
4180;14475;Ptychadena mossambica;Ptychadena mossambica;Amphibia;Anura
4181;14476;Ptychadena nilotica;Ptychadena nilotica;Amphibia;Anura
4182;14489;Ptychoramphus aleuticus;Cassin's Auklet;Aves;Charadriiformes
4183;14491;Ptyonoprogne concolor;Dusky Crag Martin;Aves;Passeriformes
4184;14492;Ptyonoprogne fuligula;Large Rock Martin;Aves;Passeriformes
4185;14493;Ptyonoprogne obsoleta;Pale Crag Martin;Aves;Passeriformes
4186;14494;Ptyonoprogne rupestris;Eurasian Crag Martin;Aves;Passeriformes
4187;14495;Pucrasia macrolopha;Koklass Pheasant;Aves;Galliformes
4188;14498;Puffinus bailloni;Tropical Shearwater;Aves;Procellariiformes
4189;14499;Puffinus baroli;Barolo Shearwater;Aves;Procellariiformes
4190;14500;Puffinus boydi;Boyd's Shearwater;Aves;Procellariiformes
4191;14503;Puffinus lherminieri;Sargasso Shearwater;Aves;Procellariiformes
4192;14504;Puffinus mauretanicus;Balearic Shearwater;Aves;Procellariiformes
4193;14506;Puffinus newelli;Newell's Shearwater;Aves;Procellariiformes
4194;14507;Puffinus opisthomelas;Black-vented Shearwater;Aves;Procellariiformes
4195;14509;Puffinus puffinus;Manx Shearwater;Aves;Procellariiformes
4196;14511;Puffinus yelkouan;Yelkouan Shearwater;Aves;Procellariiformes
4197;14519;Pulsatrix perspicillata;Spectacled Owl;Aves;Strigiformes
4198;14520;Puma concolor;Cougar;Mammalia;Carnivora
4199;14527;Purana usnani;Purana usnani;Insecta;Hemiptera
4200;14529;Purnella albifrons;White-fronted Honeyeater;Aves;Passeriformes
4201;14542;Pycnonotus aurigaster;Sooty-headed Bulbul;Aves;Passeriformes
4202;14543;Pycnonotus barbatus;Common Bulbul;Aves;Passeriformes
4203;14546;Pycnonotus conradi;Streak-eared Bulbul;Aves;Passeriformes
4204;14547;Pycnonotus brunneus;Asian Red-eyed Bulbul;Aves;Passeriformes
4205;14548;Pycnonotus cafer;Red-vented Bulbul;Aves;Passeriformes
4206;14549;Pycnonotus capensis;Cape Bulbul;Aves;Passeriformes
4207;14553;Pycnonotus finlaysoni;Stripe-throated Bulbul;Aves;Passeriformes
4208;14554;Pycnonotus flavescens;Flavescent Bulbul;Aves;Passeriformes
4209;14556;Rubigula flaviventris;Black-crested Bulbul;Aves;Passeriformes
4210;14557;Pycnonotus goiavier;Yellow-vented Bulbul;Aves;Passeriformes
4211;14559;Pycnonotus jocosus;Red-whiskered Bulbul;Aves;Passeriformes
4212;14560;Pycnonotus leucogenys;Himalayan Bulbul;Aves;Passeriformes
4213;14561;Pycnonotus leucotis;White-eared Bulbul;Aves;Passeriformes
4214;14562;Pycnonotus luteolus;White-browed Bulbul;Aves;Passeriformes
4215;14566;Pycnonotus nigricans;African Red-eyed Bulbul;Aves;Passeriformes
4216;14568;Pycnonotus plumosus;Olive-winged Bulbul;Aves;Passeriformes
4217;14570;Pycnonotus simplex;Cream-vented Bulbul;Aves;Passeriformes
4218;14571;Pycnonotus sinensis;Light-vented Bulbul;Aves;Passeriformes
4219;14573;Pycnonotus taivanus;Styan's Bulbul;Aves;Passeriformes
4220;14577;Pycnonotus xanthopygos;White-spectacled Bulbul;Aves;Passeriformes
4221;14578;Pycnonotus xanthorrhous;Brown-breasted Bulbul;Aves;Passeriformes
4222;14585;Pygarrhichas albogularis;White-throated Treerunner;Aves;Passeriformes
4223;14587;Pygiptila stellaris;Spot-winged Antshrike;Aves;Passeriformes
4224;14589;Pygoscelis antarcticus;Chinstrap Penguin;Aves;Sphenisciformes
4225;14593;Pyrenestes ostrinus;Black-bellied Seedcracker;Aves;Passeriformes
4226;14594;Pyrgilauda davidiana;Pere David's Snowfinch;Aves;Passeriformes
4227;14595;Pyrgilauda ruficollis;Rufous-necked Snowfinch;Aves;Passeriformes
4228;14600;Pyriglena maura;Western Fire-eye;Aves;Passeriformes
4229;14604;Pyrocephalus rubinus;Scarlet Flycatcher;Aves;Passeriformes
4230;14606;Pyroderus scutatus;Red-ruffed Fruitcrow;Aves;Passeriformes
4231;14607;Pyrope pyrope;Fire-eyed Diucon;Aves;Passeriformes
4232;14609;Pyrrhocorax graculus;Alpine Chough;Aves;Passeriformes
4233;14610;Pyrrhocorax pyrrhocorax;Red-billed Chough;Aves;Passeriformes
4234;14611;Pyrrholaemus brunneus;Redthroat;Aves;Passeriformes
4235;14612;Pyrrholaemus sagittatus;Speckled Warbler;Aves;Passeriformes
4236;14614;Pyrrhoplectes epauletta;Golden-naped Finch;Aves;Passeriformes
4237;14615;Pyrrhula aurantiaca;Orange Bullfinch;Aves;Passeriformes
4238;14616;Pyrrhula erythaca;Grey-headed Bullfinch;Aves;Passeriformes
4239;14617;Pyrrhula erythrocephala;Red-headed Bullfinch;Aves;Passeriformes
4240;14619;Pyrrhula murina;Azores Bullfinch;Aves;Passeriformes
4241;14620;Pyrrhula nipalensis;Brown Bullfinch;Aves;Passeriformes
4242;14622;Pyrrhula pyrrhula;Eurasian Bullfinch;Aves;Passeriformes
4243;14624;Pyrrhura amazonum;Santarem Parakeet;Aves;Psittaciformes
4244;14627;Pyrrhura devillei;Blaze-winged Parakeet;Aves;Psittaciformes
4245;14631;Pyrrhura frontalis;Maroon-bellied Parakeet;Aves;Psittaciformes
4246;14639;Pyrrhura melanura;Maroon-tailed Parakeet;Aves;Psittaciformes
4247;14640;Pyrrhura molinae;Green-cheeked Parakeet;Aves;Psittaciformes
4248;14647;Pytilia afra;Orange-winged Pytilia;Aves;Passeriformes
4249;14649;Pytilia melba;Green-winged Pytilia;Aves;Passeriformes
4250;14656;Quelea cardinalis;Cardinal Quelea;Aves;Passeriformes
4251;14658;Quelea quelea;Red-billed Quelea;Aves;Passeriformes
4252;14666;Querula purpurata;Purple-throated Fruitcrow;Aves;Passeriformes
4253;14667;Quesada gigas;Quesada gigas;Insecta;Hemiptera
4254;14669;Quiscalus lugubris;Carib Grackle;Aves;Passeriformes
4255;14670;Quiscalus major;Boat-tailed Grackle;Aves;Passeriformes
4256;14671;Quiscalus mexicanus;Great-tailed Grackle;Aves;Passeriformes
4257;14673;Quiscalus niger;Greater Antillean Grackle;Aves;Passeriformes
4258;14674;Quiscalus quiscula;Common Grackle;Aves;Passeriformes
4259;14677;Radjah radjah;Radjah Shelduck;Aves;Anseriformes
4260;14685;Rallina eurizonoides;Slaty-legged Crake;Aves;Gruiformes
4261;14690;Rallus aquaticus;Water Rail;Aves;Gruiformes
4262;14692;Rallus crepitans;Clapper Rail;Aves;Gruiformes
4263;14693;Rallus elegans;King Rail;Aves;Gruiformes
4264;14694;Rallus indicus;Brown-cheeked Rail;Aves;Gruiformes
4265;14695;Rallus limicola;Virginia Rail;Aves;Gruiformes
4266;14698;Rallus obsoletus;Ridgway's Rail;Aves;Gruiformes
4267;14706;Ramphastos ambiguus;Yellow-throated Toucan;Aves;Piciformes
4268;14710;Ramphastos dicolorus;Red-breasted Toucan;Aves;Piciformes
4269;14711;Ramphastos sulfuratus;Keel-billed Toucan;Aves;Piciformes
4270;14712;Ramphastos toco;Toco Toucan;Aves;Piciformes
4271;14713;Ramphastos tucanus;White-throated Toucan;Aves;Piciformes
4272;14714;Ramphastos vitellinus;Channel-billed Toucan;Aves;Piciformes
4273;14715;Ramphocaenus melanurus;Trilling Gnatwren;Aves;Passeriformes
4274;14719;Ramphocelus carbo;Silver-beaked Tanager;Aves;Passeriformes
4275;14720;Ramphocelus dimidiatus;Crimson-backed Tanager;Aves;Passeriformes
4276;14724;Ramphocelus nigrogularis;Masked Crimson Tanager;Aves;Passeriformes
4277;14725;Ramphocelus passerinii;Scarlet-rumped Tanager;Aves;Passeriformes
4278;14729;Ramphocoris clotbey;Thick-billed Lark;Aves;Passeriformes
4279;14735;Ramphotrigon ruficauda;Rufous-tailed Flatbill;Aves;Passeriformes
4280;14739;Rana arvalis;Rana arvalis;Amphibia;Anura
4281;14742;Rana aurora;Rana aurora;Amphibia;Anura
4282;14745;Rana dalmatina;Rana dalmatina;Amphibia;Anura
4283;14754;Rana temporaria;Rana temporaria;Amphibia;Anura
4284;14759;Rangifer tarandus;Caribou;Mammalia;Artiodactyla
4285;14791;Ranoidea raniformis;Ranoidea raniformis;Amphibia;Anura
4286;14811;Rattus norvegicus;Rattus norvegicus;Mammalia;Rodentia
4287;14812;Ratufa affinis;pale giant squirrel;Mammalia;Rodentia
4288;14813;Ratufa bicolor;black giant squirrel;Mammalia;Rodentia
4289;14814;Ratufa indica;Indian giant squirrel;Mammalia;Rodentia
4290;14817;Rauenia bonariensis;Blue-and-yellow Tanager;Aves;Passeriformes
4291;14818;Recurvirostra americana;American Avocet;Aves;Charadriiformes
4292;14820;Recurvirostra avosetta;Pied Avocet;Aves;Charadriiformes
4293;14821;Recurvirostra novaehollandiae;Red-necked Avocet;Aves;Charadriiformes
4294;14826;Regulus ignicapilla;Common Firecrest;Aves;Passeriformes
4295;14827;Regulus madeirensis;Madeira Firecrest;Aves;Passeriformes
4296;14828;Regulus regulus;Goldcrest;Aves;Passeriformes
4297;14829;Regulus satrapa;Golden-crowned Kinglet;Aves;Passeriformes
4298;14832;Reinwardtoena reinwardti;Great Cuckoo-Dove;Aves;Columbiformes
4299;14834;Remiz consobrinus;Chinese Penduline Tit;Aves;Passeriformes
4300;14835;Remiz coronatus;White-crowned Penduline Tit;Aves;Passeriformes
4301;14836;Remiz macronyx;Black-headed Penduline Tit;Aves;Passeriformes
4302;14837;Remiz pendulinus;Eurasian Penduline Tit;Aves;Passeriformes
4303;14851;Rhacocleis annulata;Rhacocleis annulata;Insecta;Orthoptera
4304;14883;Rhaebo haematiticus;Rhaebo haematiticus;Amphibia;Anura
4305;14889;Rhaphidura sabini;Sabine's Spinetail;Aves;Apodiformes
4306;14891;Rhea americana;Greater Rhea;Aves;Rheiformes
4307;14892;Rhea pennata;Lesser Rhea;Aves;Rheiformes
4308;14906;Rhinella arenarum;Rhinella arenarum;Amphibia;Anura
4309;14918;Rhinella dorbignyi;Rhinella dorbignyi;Amphibia;Anura
4310;14920;Rhinella granulosa;Rhinella granulosa;Amphibia;Anura
4311;14921;Rhinella horribilis;Rhinella horribilis;Amphibia;Anura
4312;14923;Rhinella icterica;Rhinella icterica;Amphibia;Anura
4313;14928;Rhinella marina;Cane Toad;Amphibia;Anura
4314;14929;Rhinella ornata;Rhinella ornata;Amphibia;Anura
4315;14935;Rhinocrypta lanceolata;Crested Gallito;Aves;Passeriformes
4316;14942;Rhinolophus ferrumequinum;Rhinolophus ferrumequinum;Mammalia;Chiroptera
4317;14957;Rhinopomastus aterrimus;Black Scimitarbill;Aves;Bucerotiformes
4318;14958;Rhinopomastus cyanomelas;Common Scimitarbill;Aves;Bucerotiformes
4319;14959;Rhinopomastus minor;Abyssinian Scimitarbill;Aves;Bucerotiformes
4320;14961;Smutsornis africanus;Double-banded Courser;Aves;Charadriiformes
4321;14964;Rhinoptilus chalcopterus;Bronze-winged Courser;Aves;Charadriiformes
4322;14965;Rhinoptilus cinctus;Three-banded Courser;Aves;Charadriiformes
4323;14966;Rhinortha chlorophaea;Raffles's Malkoha;Aves;Cuculiformes
4324;14967;Rhipidura albicollis;White-throated Fantail;Aves;Passeriformes
4325;14968;Rhipidura albiscapa;Grey Fantail;Aves;Passeriformes
4326;14970;Rhipidura albogularis;White-spotted Fantail;Aves;Passeriformes
4327;14973;Rhipidura aureola;White-browed Fantail;Aves;Passeriformes
4328;14984;Rhipidura fuliginosa;New Zealand Fantail;Aves;Passeriformes
4329;14988;Rhipidura javanica;Malaysian Pied Fantail;Aves;Passeriformes
4330;14993;Rhipidura leucophrys;Willie Wagtail;Aves;Passeriformes
4331;14998;Rhipidura nigritorquis;Philippine Pied Fantail;Aves;Passeriformes
4332;15008;Rhipidura rufiventris;Northern Fantail;Aves;Passeriformes
4333;15012;Rhipidura semicollaris;Supertramp Fantail;Aves;Passeriformes
4334;15029;Rhodopechys sanguineus;Asian Crimson-winged Finch;Aves;Passeriformes
4335;15030;Rhodophoneus cruentus;Rosy-patched Bushshrike;Aves;Passeriformes
4336;15036;Rhodospiza obsoleta;Desert Finch;Aves;Passeriformes
