idx;id;sci_name;com_name;class;order
2354;4063;Coccyzus merlini;Great Lizard Cuckoo;Aves;Cuculiformes
2355;4064;Coccyzus minor;Mangrove Cuckoo;Aves;Cuculiformes
2356;4065;Coccyzus pluvialis;Chestnut-bellied Cuckoo;Aves;Cuculiformes
2357;4066;Coccyzus rufigularis;Bay-breasted Cuckoo;Aves;Cuculiformes
2358;4067;Coccyzus vetula;Jamaican Lizard Cuckoo;Aves;Cuculiformes
2359;4068;Coccyzus vieilloti;Puerto Rican Lizard Cuckoo;Aves;Cuculiformes
2360;4069;Cochlearius cochlearius;Boat-billed Heron;Aves;Pelecaniformes
2361;4070;Cochoa azurea;Javan Cochoa;Aves;Passeriformes
2362;4072;Cochoa purpurea;Purple Cochoa;Aves;Passeriformes
2363;4073;Cochoa viridis;Green Cochoa;Aves;Passeriformes
2364;4074;Cochranella granulosa;Cochranella granulosa;Amphibia;Anura
2365;4075;Coeligena bonapartei;Golden-bellied Starfrontlet;Aves;Apodiformes
2366;4077;Coeligena coeligena;Bronzy Inca;Aves;Apodiformes
2367;4080;Coeligena torquata;Collared Inca;Aves;Apodiformes
2368;4082;Coeligena iris;Rainbow Starfrontlet;Aves;Apodiformes
2369;4083;Coeligena lutetiae;Buff-winged Starfrontlet;Aves;Apodiformes
2370;4084;Coeligena orina;Dusky Starfrontlet;Aves;Apodiformes
2371;4085;Coeligena phalerata;White-tailed Starfrontlet;Aves;Apodiformes
2372;4086;Coeligena prunellei;Black Inca;Aves;Apodiformes
2373;4087;Coeligena violifer;Violet-throated Starfrontlet;Aves;Apodiformes
2374;4088;Coeligena wilsoni;Brown Inca;Aves;Apodiformes
2375;4097;Coereba flaveola;Bananaquit;Aves;Passeriformes
2376;4099;Colaptes atricollis;Black-necked Woodpecker;Aves;Piciformes
2377;4100;Colaptes auratus;Northern Flicker;Aves;Piciformes
2378;4101;Colaptes auricularis;Grey-crowned Woodpecker;Aves;Piciformes
2379;4102;Colaptes campestris;Campo Flicker;Aves;Piciformes
2380;4103;Colaptes chrysoides;Gilded Flicker;Aves;Piciformes
2381;4104;Colaptes fernandinae;Fernandina's Flicker;Aves;Piciformes
2382;4105;Colaptes melanochloros;Green-barred Woodpecker;Aves;Piciformes
2383;4106;Colaptes mexicanoides;Guatemalan Flicker;Aves;Piciformes
2384;4107;Colaptes pitius;Chilean Flicker;Aves;Piciformes
2385;4108;Colaptes punctigula;Spot-breasted Woodpecker;Aves;Piciformes
2386;4109;Colaptes rivolii;Crimson-mantled Woodpecker;Aves;Piciformes
2387;4110;Colaptes rubiginosus;Golden-olive Woodpecker;Aves;Piciformes
2388;4111;Colaptes rupicola;Andean Flicker;Aves;Piciformes
2389;4115;Colibri coruscans;Sparkling Violetear;Aves;Apodiformes
2390;4116;Colibri cyanotus;Lesser Violetear;Aves;Apodiformes
2391;4117;Colibri delphinae;Brown Violetear;Aves;Apodiformes
2392;4118;Colibri serrirostris;White-vented Violetear;Aves;Apodiformes
2393;4119;Colibri thalassinus;Mexican Violetear;Aves;Apodiformes
2394;4120;Colinus cristatus;Crested Bobwhite;Aves;Galliformes
2395;4121;Colinus leucopogon;Spot-bellied Bobwhite;Aves;Galliformes
2396;4122;Colinus nigrogularis;Yucatan Bobwhite;Aves;Galliformes
2397;4123;Colinus virginianus;Northern Bobwhite;Aves;Galliformes
2398;4124;Colius castanotus;Red-backed Mousebird;Aves;Coliiformes
2399;4125;Colius colius;White-backed Mousebird;Aves;Coliiformes
2400;4126;Colius leucocephalus;White-headed Mousebird;Aves;Coliiformes
2401;4127;Colius striatus;Speckled Mousebird;Aves;Coliiformes
2402;4130;Collocalia affinis;Plume-toed Swiftlet;Aves;Apodiformes
2403;4142;Colluricincla megarhyncha;Arafura Shrikethrush;Aves;Passeriformes
2404;4144;Pachycephala melanorhyncha;Biak Whistler;Aves;Passeriformes
2405;4145;Colluricincla boweri;Bower's Shrikethrush;Aves;Passeriformes
2406;4147;Colluricincla harmonica;Grey Shrikethrush;Aves;Passeriformes
2407;4151;Colluricincla woodwardi;Sandstone Shrikethrush;Aves;Passeriformes
2408;4153;Colobus guereza;Guereza;Mammalia;Primates
2409;4157;Coloeus dauuricus;Daurian Jackdaw;Aves;Passeriformes
2410;4159;Coloeus monedula;Western Jackdaw;Aves;Passeriformes
2411;4164;Colonia colonus;Long-tailed Tyrant;Aves;Passeriformes
2412;4166;Colorhamphus parvirostris;Patagonian Tyrant;Aves;Passeriformes
2413;4167;Colostethus fraterdanieli;Colostethus fraterdanieli;Amphibia;Anura
2414;4174;Colostethus pratti;Colostethus pratti;Amphibia;Anura
2415;4180;Columba arquatrix;African Olive Pigeon;Aves;Columbiformes
2416;4181;Columba bollii;Bolle's Pigeon;Aves;Columbiformes
2417;4182;Columba delegorguei;Eastern Bronze-naped Pigeon;Aves;Columbiformes
2418;4183;Columba elphinstonii;Nilgiri Wood Pigeon;Aves;Columbiformes
2419;4184;Columba eversmanni;Yellow-eyed Pigeon;Aves;Columbiformes
2420;4185;Columba guinea;Speckled Pigeon;Aves;Columbiformes
2421;4187;Columba iriditorques;Western Bronze-naped Pigeon;Aves;Columbiformes
2422;4188;Columba janthina;Black Wood Pigeon;Aves;Columbiformes
2423;4189;Columba junoniae;Laurel Pigeon;Aves;Columbiformes
2424;4190;Columba leucomela;White-headed Pigeon;Aves;Columbiformes
2425;4191;Columba leuconota;Snow Pigeon;Aves;Columbiformes
2426;4192;Columba livia;Rock Dove;Aves;Columbiformes
2427;4194;Columba malherbii;Island Bronze-naped Pigeon;Aves;Columbiformes
2428;4195;Columba oenas;Stock Dove;Aves;Columbiformes
2429;4197;Columba palumboides;Andaman Wood Pigeon;Aves;Columbiformes
2430;4198;Columba palumbus;Common Wood Pigeon;Aves;Columbiformes
2431;4200;Columba pulchricollis;Ashy Wood Pigeon;Aves;Columbiformes
2432;4202;Columba rupestris;Hill Pigeon;Aves;Columbiformes
2433;4205;Columba torringtoniae;Sri Lanka Wood Pigeon;Aves;Columbiformes
2434;4206;Columba trocaz;Trocaz Pigeon;Aves;Columbiformes
2435;4207;Columba unicincta;Afep Pigeon;Aves;Columbiformes
2436;4208;Columba vitiensis;Metallic Pigeon;Aves;Columbiformes
2437;4209;Columbina buckleyi;Ecuadorian Ground Dove;Aves;Columbiformes
2438;4210;Columbina cruziana;Croaking Ground Dove;Aves;Columbiformes
2439;4211;Columbina cyanopis;Blue-eyed Ground Dove;Aves;Columbiformes
2440;4212;Columbina inca;Inca Dove;Aves;Columbiformes
2441;4213;Columbina minuta;Plain-breasted Ground Dove;Aves;Columbiformes
2442;4214;Columbina passerina;Common Ground Dove;Aves;Columbiformes
2443;4215;Columbina picui;Picui Ground Dove;Aves;Columbiformes
2444;4216;Columbina squammata;Scaled Dove;Aves;Columbiformes
2445;4217;Columbina talpacoti;Ruddy Ground Dove;Aves;Columbiformes
2446;4219;Compsothraupis loricata;Scarlet-throated Tanager;Aves;Passeriformes
2447;4222;Conioptilon mcilhennyi;Black-faced Cotinga;Aves;Passeriformes
2448;4223;Conirostrum albifrons;Capped Conebill;Aves;Passeriformes
2449;4224;Conirostrum bicolor;Bicolored Conebill;Aves;Passeriformes
2450;4225;Conirostrum binghami;Giant Conebill;Aves;Passeriformes
2451;4226;Conirostrum cinereum;Cinereous Conebill;Aves;Passeriformes
2452;4227;Conirostrum ferrugineiventre;White-browed Conebill;Aves;Passeriformes
2453;4228;Conirostrum leucogenys;White-eared Conebill;Aves;Passeriformes
2454;4229;Conirostrum margaritae;Pearly-breasted Conebill;Aves;Passeriformes
2455;4230;Conirostrum rufum;Rufous-browed Conebill;Aves;Passeriformes
2456;4231;Conirostrum sitticolor;Blue-backed Conebill;Aves;Passeriformes
2457;4232;Conirostrum speciosum;Chestnut-vented Conebill;Aves;Passeriformes
2458;4233;Conirostrum tamarugense;Tamarugo Conebill;Aves;Passeriformes
2459;4236;Connochaetes taurinus;Blue Wildebeest;Mammalia;Artiodactyla
2460;4238;Conocephalus albescens;Conocephalus albescens;Insecta;Orthoptera
2461;4241;Conocephalus brevipennis;Short-winged Meadow Katydid;Insecta;Orthoptera
2462;4248;Conocephalus fuscus;Conocephalus fuscus;Insecta;Orthoptera
2463;4251;Conocephalus exemptus;Conocephalus exemptus;Insecta;Orthoptera
2464;4252;Conocephalus fasciatus;Slender Meadow Katydid;Insecta;Orthoptera
2465;4261;Conocephalus melaenus;Conocephalus melaenus;Insecta;Orthoptera
2466;4262;Conocephalus nemoralis;Woodland Meadow Katydid;Insecta;Orthoptera
2467;4268;Conocephalus semivittatus;Conocephalus semivittatus;Insecta;Orthoptera
2468;4279;Conopias albovittatus;White-ringed Flycatcher;Aves;Passeriformes
2469;4280;Conopias parvus;Yellow-throated Flycatcher;Aves;Passeriformes
2470;4281;Conopias cinchoneti;Lemon-browed Flycatcher;Aves;Passeriformes
2471;4282;Conopias trivirgatus;Three-striped Flycatcher;Aves;Passeriformes
2472;4283;Conopophaga ardesiaca;Slaty Gnateater;Aves;Passeriformes
2473;4284;Conopophaga aurita;Chestnut-belted Gnateater;Aves;Passeriformes
2474;4285;Conopophaga castaneiceps;Chestnut-crowned Gnateater;Aves;Passeriformes
2475;4286;Conopophaga cearae;Ceara Gnateater;Aves;Passeriformes
2476;4287;Conopophaga lineata;Rufous Gnateater;Aves;Passeriformes
2477;4288;Conopophaga melanogaster;Black-bellied Gnateater;Aves;Passeriformes
2478;4289;Conopophaga melanops;Black-cheeked Gnateater;Aves;Passeriformes
2479;4290;Conopophaga peruviana;Ash-throated Gnateater;Aves;Passeriformes
2480;4291;Conopophaga roberti;Hooded Gnateater;Aves;Passeriformes
2481;4292;Conopophaga snethlageae;Black-breasted Gnateater;Aves;Passeriformes
2482;4293;Conopophila albogularis;Rufous-banded Honeyeater;Aves;Passeriformes
2483;4294;Conopophila rufogularis;Rufous-throated Honeyeater;Aves;Passeriformes
2484;4295;Conopophila whitei;Grey Honeyeater;Aves;Passeriformes
2485;4296;Paradoxornis aemodius;Great Parrotbill;Aves;Passeriformes
2486;4298;Conothraupis mesoleuca;Cone-billed Tanager;Aves;Passeriformes
2487;4299;Conothraupis speculigera;Black-and-white Tanager;Aves;Passeriformes
2488;4301;Contopus albogularis;White-throated Pewee;Aves;Passeriformes
2489;4302;Contopus bogotensis;Northern Tropical Pewee;Aves;Passeriformes
2490;4303;Contopus cinereus;Southern Tropical Pewee;Aves;Passeriformes
2491;4304;Contopus caribaeus;Cuban Pewee;Aves;Passeriformes
2492;4305;Contopus cooperi;Olive-sided Flycatcher;Aves;Passeriformes
2493;4306;Contopus fumigatus;Smoke-colored Pewee;Aves;Passeriformes
2494;4307;Contopus hispaniolensis;Hispaniolan Pewee;Aves;Passeriformes
2495;4308;Contopus latirostris;Lesser Antillean Pewee;Aves;Passeriformes
2496;4309;Contopus lugubris;Dark Pewee;Aves;Passeriformes
2497;4310;Contopus nigrescens;Blackish Pewee;Aves;Passeriformes
2498;4311;Contopus ochraceus;Ochraceous Pewee;Aves;Passeriformes
2499;4312;Contopus pallidus;Jamaican Pewee;Aves;Passeriformes
2500;4313;Contopus pertinax;Greater Pewee;Aves;Passeriformes
2501;4314;Contopus punensis;Tumbes Pewee;Aves;Passeriformes
2502;4315;Contopus sordidulus;Western Wood Pewee;Aves;Passeriformes
2503;4316;Contopus virens;Eastern Wood Pewee;Aves;Passeriformes
2504;4324;Cophixalus ornatus;Cophixalus ornatus;Amphibia;Anura
2505;4330;Copsychus albiventris;Andaman Shama;Aves;Passeriformes
2506;4331;Copsychus albospecularis;Madagascar Magpie-Robin;Aves;Passeriformes
2507;4332;Copsychus cebuensis;Black Shama;Aves;Passeriformes
2508;4333;Copsychus fulicatus;Indian Robin;Aves;Passeriformes
2509;4334;Copsychus leggei;Sri Lanka Shama;Aves;Passeriformes
2510;4335;Copsychus luzoniensis;White-browed Shama;Aves;Passeriformes
2511;4336;Copsychus superciliaris;Visayan Shama;Aves;Passeriformes
2512;4337;Copsychus malabaricus;White-rumped Shama;Aves;Passeriformes
2513;4338;Copsychus mindanensis;Philippine Magpie-Robin;Aves;Passeriformes
2514;4339;Copsychus niger;White-vented Shama;Aves;Passeriformes
2515;4340;Copsychus pyrropygus;Rufous-tailed Shama;Aves;Passeriformes
2516;4341;Copsychus saularis;Oriental Magpie-Robin;Aves;Passeriformes
2517;4343;Copsychus stricklandii;White-crowned Shama;Aves;Passeriformes
2518;4344;Coracias abyssinicus;Abyssinian Roller;Aves;Coraciiformes
2519;4345;Coracias affinis;Indochinese Roller;Aves;Coraciiformes
2520;4346;Coracias benghalensis;Indian Roller;Aves;Coraciiformes
2521;4347;Coracias caudatus;Lilac-breasted Roller;Aves;Coraciiformes
2522;4348;Coracias cyanogaster;Blue-bellied Roller;Aves;Coraciiformes
2523;4349;Coracias garrulus;European Roller;Aves;Coraciiformes
2524;4350;Coracias naevius;Purple Roller;Aves;Coraciiformes
2525;4351;Coracias spatulatus;Racket-tailed Roller;Aves;Coraciiformes
2526;4352;Coracias temminckii;Purple-winged Roller;Aves;Coraciiformes
2527;4354;Cyanograucalus azureus;Blue Cuckooshrike;Aves;Passeriformes
2528;4355;Coracina bicolor;Pied Cuckooshrike;Aves;Passeriformes
2529;4356;Coracina boyeri;Boyer's Cuckooshrike;Aves;Passeriformes
2530;4357;Coracina caeruleogrisea;Stout-billed Cuckooshrike;Aves;Passeriformes
2531;4358;Coracina caledonica;South Melanesian Cuckooshrike;Aves;Passeriformes
2532;4359;Edolisoma coerulescens;Blackish Cuckooshrike;Aves;Passeriformes
2533;4362;Edolisoma dohertyi;Pale-shouldered Cicadabird;Aves;Passeriformes
2534;4363;Lalage fimbriata;Lesser Cuckooshrike;Aves;Passeriformes
2535;4366;Edolisoma holopolium;Solomons Cicadabird;Aves;Passeriformes
2536;4367;Edolisoma incertum;Black-shouldered Cicadabird;Aves;Passeriformes
2537;4369;Coracina javensis;Oriental Cuckooshrike;Aves;Passeriformes
2538;4371;Coracina larutensis;Malayan Cuckooshrike;Aves;Passeriformes
2539;4372;Coracina larvata;Sunda Cuckooshrike;Aves;Passeriformes
2540;4374;Coracina lineata;Barred Cuckooshrike;Aves;Passeriformes
2541;4375;Coracina longicauda;Hooded Cuckooshrike;Aves;Passeriformes
2542;4376;Coracina macei;Indian Cuckooshrike;Aves;Passeriformes
2543;4377;Coracina maxima;Ground Cuckooshrike;Aves;Passeriformes
2544;4378;Malindangia mcgregori;McGregor's Cuckooshrike;Aves;Passeriformes
2545;4379;Lalage melanoptera;Black-headed Cuckooshrike;Aves;Passeriformes
2546;4380;Edolisoma melas;Black Cicadabird;Aves;Passeriformes
2547;4381;Lalage melaschistos;Black-winged Cuckooshrike;Aves;Passeriformes
2548;4384;Edolisoma montanum;Black-bellied Cuckooshrike;Aves;Passeriformes
2549;4385;Edolisoma morio;Sulawesi Cicadabird;Aves;Passeriformes
2550;4387;Lalage newtoni;Reunion Cuckooshrike;Aves;Passeriformes
2551;4388;Coracina novaehollandiae;Black-faced Cuckooshrike;Aves;Passeriformes
2552;4389;Edolisoma ostentum;White-winged Cuckooshrike;Aves;Passeriformes
2553;4391;Coracina striata;Bar-bellied Cuckooshrike;Aves;Passeriformes
2554;4392;Coracina papuensis;White-bellied Cuckooshrike;Aves;Passeriformes
2555;4393;Coracina parvula;Halmahera Cuckooshrike;Aves;Passeriformes
2556;4395;Coracina personata;Wallacean Cuckooshrike;Aves;Passeriformes
2557;4396;Lalage polioptera;Indochinese Cuckooshrike;Aves;Passeriformes
2558;4397;Edolisoma remotum;Bismarck Cicadabird;Aves;Passeriformes
2559;4398;Edolisoma salomonis;Makira Cicadabird;Aves;Passeriformes
2560;4400;Edolisoma schisticeps;Grey-headed Cuckooshrike;Aves;Passeriformes
2561;4401;Coracina temminckii;Cerulean Cuckooshrike;Aves;Passeriformes
2562;4404;Lalage typica;Mauritius Cuckooshrike;Aves;Passeriformes
2563;4406;Coracopsis barklyi;Seychelles Black Parrot;Aves;Psittaciformes
2564;4407;Coracopsis nigra;Lesser Vasa Parrot;Aves;Psittaciformes
2565;4409;Coracopsis vasa;Greater Vasa Parrot;Aves;Psittaciformes
2566;4410;Coracornis raveni;Maroon-backed Whistler;Aves;Passeriformes
2567;4412;Coragyps atratus;Black Vulture;Aves;Accipitriformes
2568;4413;Corapipo altera;White-ruffed Manakin;Aves;Passeriformes
2569;4414;Corapipo gutturalis;White-throated Manakin;Aves;Passeriformes
2570;4415;Corapipo leucorrhoa;White-bibbed Manakin;Aves;Passeriformes
2571;4416;Corcorax melanorhamphos;White-winged Chough;Aves;Passeriformes
2572;4418;Cormobates leucophaea;White-throated Treecreeper;Aves;Passeriformes
2573;4419;Cormobates placens;Papuan Treecreeper;Aves;Passeriformes
2574;4434;Corthylio calendula;Ruby-crowned Kinglet;Aves;Passeriformes
2575;4435;Corvinella corvina;Yellow-billed Shrike;Aves;Passeriformes
2576;4437;Corvus albicollis;White-necked Raven;Aves;Passeriformes
2577;4438;Corvus albus;Pied Crow;Aves;Passeriformes
2578;4439;Corvus bennetti;Little Crow;Aves;Passeriformes
2579;4440;Corvus brachyrhynchos;American Crow;Aves;Passeriformes
2580;4441;Corvus capensis;Cape Crow;Aves;Passeriformes
2581;4442;Corvus celebensis;Sulawesi Crow;Mammalia;Artiodactyla
2582;4444;Corvus corax;Northern Raven;Aves;Passeriformes
2583;4445;Corvus cornix;Hooded Crow;Aves;Passeriformes
2584;4446;Corvus corone;Carrion Crow;Aves;Passeriformes
2585;4447;Corvus coronoides;Australian Raven;Aves;Passeriformes
2586;4448;Corvus crassirostris;Thick-billed Raven;Aves;Passeriformes
2587;4449;Corvus cryptoleucus;Chihuahuan Raven;Aves;Passeriformes
2588;4451;Corvus edithae;Somali Crow;Aves;Passeriformes
2589;4452;Corvus enca;Sunda Crow;Aves;Passeriformes
2590;4453;Corvus florensis;Flores Crow;Aves;Passeriformes
2591;4454;Corvus frugilegus;Rook;Aves;Passeriformes
2592;4455;Corvus fuscicapillus;Brown-headed Crow;Aves;Passeriformes
2593;4457;Corvus imparatus;Tamaulipas Crow;Aves;Passeriformes
2594;4458;Corvus insularis;Bismarck Crow;Aves;Passeriformes
2595;4459;Corvus jamaicensis;Jamaican Crow;Aves;Passeriformes
2596;4460;Corvus kubaryi;Mariana Crow;Aves;Passeriformes
2597;4461;Corvus leucognaphalus;White-necked Crow;Aves;Passeriformes
2598;4463;Corvus macrorhynchos;Large-billed Crow;Aves;Passeriformes
2599;4464;Corvus meeki;Bougainville Crow;Aves;Passeriformes
2600;4465;Corvus mellori;Little Raven;Aves;Passeriformes
2601;4466;Corvus minutus;Cuban Palm Crow;Aves;Passeriformes
2602;4467;Corvus moneduloides;New Caledonian Crow;Aves;Passeriformes
2603;4468;Corvus nasicus;Cuban Crow;Aves;Passeriformes
2604;4469;Corvus orru;Torresian Crow;Aves;Passeriformes
2605;4470;Corvus ossifragus;Fish Crow;Aves;Passeriformes
2606;4471;Corvus palmarum;Hispaniolan Palm Crow;Aves;Passeriformes
2607;4472;Corvus philippinus;Philippine Jungle Crow;Aves;Passeriformes
2608;4473;Corvus pusillus;Palawan Crow;Aves;Passeriformes
2609;4474;Corvus rhipidurus;Fan-tailed Raven;Aves;Passeriformes
2610;4475;Corvus ruficollis;Brown-necked Raven;Aves;Passeriformes
2611;4476;Corvus samarensis;Samar Crow;Aves;Passeriformes
2612;4478;Corvus sinaloae;Sinaloa Crow;Aves;Passeriformes
2613;4479;Corvus splendens;House Crow;Aves;Passeriformes
2614;4480;Corvus tasmanicus;Forest Raven;Aves;Passeriformes
2615;4481;Corvus torquatus;Collared Crow;Aves;Passeriformes
2616;4482;Corvus tristis;Grey Crow;Aves;Passeriformes
2617;4483;Corvus typicus;Piping Crow;Aves;Passeriformes
2618;4484;Corvus unicolor;Banggai Crow;Aves;Passeriformes
2619;4485;Corvus validus;Long-billed Crow;Aves;Passeriformes
2620;4486;Corvus violaceus;Violet Crow;Aves;Passeriformes
2621;4487;Corvus woodfordi;White-billed Crow;Aves;Passeriformes
2622;4488;Corydon sumatranus;Dusky Broadbill;Aves;Passeriformes
2623;4492;Corypha athi;Sentinel Lark;Aves;Passeriformes
2624;4500;Coryphaspiza melanotis;Black-masked Finch;Aves;Passeriformes
2625;4501;Coryphistera alaudina;Lark-like Brushrunner;Aves;Passeriformes
2626;4502;Coryphospingus cucullatus;Red Pileated Finch;Aves;Passeriformes
2627;4503;Coryphospingus pileatus;Grey Pileated Finch;Aves;Passeriformes
2628;4504;Corythaeola cristata;Great Blue Turaco;Aves;Musophagiformes
2629;4505;Crinifer concolor;Grey Go-away-bird;Aves;Musophagiformes
2630;4507;Crinifer leucogaster;White-bellied Go-away-bird;Aves;Musophagiformes
2631;4509;Crinifer personatus;Bare-faced Go-away-bird;Aves;Musophagiformes
2632;4510;Corythopis delalandi;Southern Antpipit;Aves;Passeriformes
2633;4511;Corythopis torquatus;Ringed Antpipit;Aves;Passeriformes
2634;4512;Corythornis cristatus;Malachite Kingfisher;Aves;Coraciiformes
2635;4513;Corythornis leucogaster;White-bellied Kingfisher;Aves;Coraciiformes
2636;4514;Corythornis madagascariensis;Madagascar Pygmy Kingfisher;Aves;Coraciiformes
2637;4515;Corythornis vintsioides;Malagasy Kingfisher;Aves;Coraciiformes
2638;4516;Coscoroba coscoroba;Coscoroba Swan;Aves;Anseriformes
2639;4517;Cossypha albicapillus;White-crowned Robin-Chat;Aves;Passeriformes
2640;4518;Dessonornis anomalus;Olive-flanked Ground Robin;Aves;Passeriformes
2641;4521;Dessonornis archeri;Archer's Ground Robin;Aves;Passeriformes
2642;4523;Dessonornis caffer;Cape Robin-Chat;Aves;Passeriformes
2643;4524;Cossypha cyanocampter;Blue-shouldered Robin-Chat;Aves;Passeriformes
2644;4525;Cossypha dichroa;Chorister Robin-Chat;Aves;Passeriformes
2645;4526;Cossypha heinrichi;White-headed Robin-Chat;Aves;Passeriformes
2646;4527;Cossypha heuglini;White-browed Robin-Chat;Aves;Passeriformes
2647;4528;Dessonornis humeralis;White-throated Robin-Chat;Aves;Passeriformes
2648;4530;Cossyphicula isabellae;Mountain Robin-Chat;Aves;Passeriformes
2649;4531;Cossypha natalensis;Red-capped Robin-Chat;Aves;Passeriformes
2650;4532;Cossypha niveicapilla;Snowy-crowned Robin-Chat;Aves;Passeriformes
2651;4533;Sheppardia polioptera;Grey-winged Robin-Chat;Aves;Passeriformes
2652;4535;Cossypha semirufa;Rüppell's Robin-Chat;Aves;Passeriformes
2653;4537;Cossyphicula roberti;White-bellied Robin-Chat;Aves;Passeriformes
2654;4538;Cotinga amabilis;Lovely Cotinga;Aves;Passeriformes
2655;4539;Cotinga cayana;Spangled Cotinga;Aves;Passeriformes
2656;4542;Cotinga maynana;Plum-throated Cotinga;Aves;Passeriformes
2657;4543;Cotinga nattererii;Blue Cotinga;Aves;Passeriformes
2658;4544;Cotinga ridgwayi;Turquoise Cotinga;Aves;Passeriformes
2659;4545;Coturnicops exquisitus;Swinhoe's Rail;Aves;Gruiformes
2660;4546;Coturnicops noveboracensis;Yellow Rail;Aves;Gruiformes
2661;4547;Coturnix coromandelica;Rain Quail;Aves;Galliformes
2662;4548;Coturnix coturnix;Common Quail;Aves;Galliformes
2663;4549;Coturnix delegorguei;Harlequin Quail;Aves;Galliformes
2664;4550;Coturnix japonica;Japanese Quail;Aves;Galliformes
